GID_2,exercise_year,exercise_label,phase_class,population,ndvi_mean_6m,rainfall_sum_6m,lst_mean_6m,nightlight_mean_6m,ndvi_mean_3m,rainfall_sum_3m,conflict_events_6m,conflict_fatalities_6m,state,lga
NGA.20.37_1,2025,Sep-Dec,2.0,378751.0,0.3406412593414815,714.9092477354549,33.582218258809554,0.323846925625277,0.4666433030827906,674.1043852260424,0,0,Kano,Takai
NGA.20.38_1,2025,Sep-Dec,2.0,414648.0,0.2040875616093432,761.5482799702891,34.27875068147238,12.02815333461246,0.2549244776599165,726.8300661813448,0,0,Kano,Tarauni
NGA.20.39_1,2025,Sep-Dec,2.0,184299.0,0.3424717404547242,731.7529186412964,33.2346613621738,0.6231004251437228,0.4891724588105189,688.0345203048513,0,0,Kano,Tofa
NGA.20.3_1,2025,Sep-Dec,2.0,301920.0,0.3197739602405968,740.4455872453244,32.70309549270876,0.3606180079105385,0.4491476787347014,699.5934093075329,0,0,Kano,Bagwai
NGA.20.40_1,2025,Sep-Dec,2.0,294812.0,0.2988702062822316,718.1466892211071,33.12123297103081,0.3297102773802287,0.4041415989648876,683.698098726913,0,0,Kano,Tsanyawa
NGA.20.41_1,2025,Sep-Dec,2.0,427383.0,0.3732401356588126,689.9114814051633,32.24026203818792,0.320246085390265,0.4964643167081581,620.9251900296022,0,0,Kano,Tudun Wada
NGA.20.42_1,2025,Sep-Dec,2.0,680496.0,0.2574453823217057,767.5273292885906,34.16511843298763,3.769162556270588,0.352125716512812,733.6623336130532,0,0,Kano,Ungogo
NGA.20.43_1,2025,Sep-Dec,2.0,246455.0,0.3306537702654304,705.1645120143592,33.40528291183967,1.0192720747362791,0.4654092780688443,672.49131425246,0,0,Kano,Warawa
NGA.20.44_1,2025,Sep-Dec,2.0,352584.0,0.3649904115045595,669.9832543590468,32.79018345920134,0.4601261800977241,0.5042887104808843,631.3703083683627,0,0,Kano,Wudil
NGA.20.4_1,2025,Sep-Dec,2.0,358709.0,0.3229095961287297,670.104412792262,32.444420401630246,0.407293587021213,0.4454263817213561,611.8702803120435,0,0,Kano,Bebeji
NGA.20.5_1,2025,Sep-Dec,2.0,520185.0,0.3030018881285883,687.9566659220744,33.14184912663183,0.5091719763719567,0.4167500755636861,654.2104080805418,0,0,Kano,Bichi
NGA.20.6_1,2025,Sep-Dec,2.0,326095.0,0.3732441613566485,694.876795935233,31.96807915810317,0.3621489638578124,0.4975983415360212,648.7974873278545,0,0,Kano,Bunkure
NGA.20.7_1,2025,Sep-Dec,2.0,782701.0,0.2281604802774824,759.2280740960213,33.417701091154335,8.204617416190464,0.3044773304977468,721.3929923322403,0,0,Kano,Dala
NGA.20.8_1,2025,Sep-Dec,2.0,393395.0,0.3005794691958681,601.521746007152,34.7797578236308,0.3538987349868905,0.3994649258891077,579.4046364660611,0,0,Kano,Dambatta
NGA.20.9_1,2025,Sep-Dec,2.0,421441.0,0.3695817684114844,696.2631431451348,32.27839177760399,0.6472958841324292,0.5107500927092842,657.4135762269921,0,0,Kano,Dawakin Kudu
NGA.21.10_1,2025,Sep-Dec,3.0,386377.994473473,0.2713601665175082,622.8829040871449,33.90342497338005,0.5072822193930079,0.3521804423246339,606.5015164543801,0,0,Katsina,Daura
NGA.21.11_1,2025,Sep-Dec,3.0,207723.669944568,0.2727992872928618,627.5529659249694,34.00996374224608,0.3621066794462637,0.3608903314209493,610.1169280398257,0,0,Katsina,Dutsi
NGA.21.12_1,2025,Sep-Dec,3.0,291786.171322087,0.306086819098703,731.5962719077149,32.71672780056954,0.3905759154004936,0.4077434051357595,699.4889194609257,0,0,Katsina,Dutsinma
NGA.21.13_1,2025,Sep-Dec,2.0,334002.09888384497,0.3924423744002038,700.5880747507642,31.30720313301921,0.3565704836938002,0.5278515391748404,639.6549220938043,0,0,Katsina,Faskari
NGA.21.14_1,2025,Sep-Dec,2.0,386844.89268057904,0.372037048651685,695.661914530207,31.5586515053054,0.4635190624111306,0.5344598797817681,622.2326527493669,0,0,Katsina,Funtua
NGA.21.15_1,2025,Sep-Dec,2.0,290616.73379396,0.3153434728498885,597.5361979920044,33.19395253598256,0.3543617536021803,0.4291231143400603,575.825520247866,0,0,Katsina,Ingawa
NGA.21.16_1,2025,Sep-Dec,3.0,287673.95988297503,0.3351407258830075,588.6243517373475,34.11682235306509,0.363677100721061,0.4535657183742597,570.6236606825464,0,0,Katsina,Jibia
NGA.21.17_1,2025,Sep-Dec,3.0,359705.612388657,0.360613743709948,729.549098254333,31.38776580606172,0.3173257290758811,0.5187914401129418,661.5207585456736,0,0,Katsina,Kafur
NGA.21.18_1,2025,Sep-Dec,3.0,313393.913465502,0.2892358756818552,571.2545850463808,34.02199425186965,0.3966673092952493,0.3807079719091946,556.6139533170685,0,0,Katsina,Kaita
NGA.21.19_1,2025,Sep-Dec,3.0,417948.423712178,0.3888130401462935,714.1687458451977,32.00712969618074,0.3584962231596278,0.5353267821639182,667.8711904205692,0,0,Katsina,Kankara
NGA.21.1_1,2025,Sep-Dec,3.0,256886.078343504,0.370882261876783,707.436306732655,30.92954419798789,0.3384337881194905,0.533603401432685,643.9403761107807,0,0,Katsina,Bakori
NGA.21.20_1,2025,Sep-Dec,2.0,260114.90960673,0.3171016227977835,697.8708152934786,32.88546156271577,0.3505400433824688,0.4305090278368817,668.1476311269743,0,0,Katsina,Kankia
NGA.21.21_1,2025,Sep-Dec,3.0,546588.7438165101,0.2453355138899818,607.3355522480854,33.865018449331345,2.858420687120828,0.3329864383585599,590.64840437565,0,0,Katsina,Katsina
